"GEOID","NAME","total_pop","total_black"
"97424","ZCTA5 97424",17909,135
"97426","ZCTA5 97426",10119,35
"97434","ZCTA5 97434",959,0
"97458","ZCTA5 97458",4390,2
"97462","ZCTA5 97462",3730,13
"97465","ZCTA5 97465",2021,0
"97466","ZCTA5 97466",1272,0
"97488","ZCTA5 97488",1219,80
"97490","ZCTA5 97490",257,0
"97503","ZCTA5 97503",12819,86
"97522","ZCTA5 97522",588,0
"97523","ZCTA5 97523",5485,26
"97543","ZCTA5 97543",600,0
"97544","ZCTA5 97544",2606,0
"97731","ZCTA5 97731",371,0
"97754","ZCTA5 97754",20270,13
"97620","ZCTA5 97620",177,0
"97621","ZCTA5 97621",150,0
"97622","ZCTA5 97622",458,0
"97623","ZCTA5 97623",2566,12
"97710","ZCTA5 97710",115,0
"97720","ZCTA5 97720",4435,35
"97735","ZCTA5 97735",97,0
"97360","ZCTA5 97360",2458,6
"97362","ZCTA5 97362",4287,22
"97367","ZCTA5 97367",9746,40
"97370","ZCTA5 97370",8695,131
"97380","ZCTA5 97380",2583,3
"97392","ZCTA5 97392",7011,0
"97404","ZCTA5 97404",34616,324
"97405","ZCTA5 97405",45250,310
"97410","ZCTA5 97410",637,0
"97415","ZCTA5 97415",14182,76
"97416","ZCTA5 97416",1349,0
"97430","ZCTA5 97430",349,0
"97435","ZCTA5 97435",2135,0
"97439","ZCTA5 97439",14713,15
"97442","ZCTA5 97442",2047,0
"03229","ZCTA5 03229",5691,19
"03243","ZCTA5 03243",920,0
"03263","ZCTA5 03263",4112,0
"03444","ZCTA5 03444",1448,4
"03448","ZCTA5 03448",804,6
"03464","ZCTA5 03464",1042,3
"03466","ZCTA5 03466",1856,0
"03608","ZCTA5 03608",2981,72
"03765","ZCTA5 03765",609,0
"03773","ZCTA5 03773",7858,25
"03816","ZCTA5 03816",1506,0
"03830","ZCTA5 03830",1932,0
"03235","ZCTA5 03235",8762,12
"03237","ZCTA5 03237",2372,20
"12410","ZCTA5 12410",370,0
"12424","ZCTA5 12424",239,0
"12431","ZCTA5 12431",1120,0
"12444","ZCTA5 12444",567,0
"12451","ZCTA5 12451",1531,5
"12454","ZCTA5 12454",366,0
"12457","ZCTA5 12457",1070,9
"13072","ZCTA5 13072",819,0
"13077","ZCTA5 13077",7015,3
"13108","ZCTA5 13108",6095,64
"13156","ZCTA5 13156",1870,10
"13164","ZCTA5 13164",2797,0
"13202","ZCTA5 13202",6787,3310
"13204","ZCTA5 13204",18741,5467
"13207","ZCTA5 13207",12597,5390
"13290","ZCTA5 13290",0,0
"13303","ZCTA5 13303",1065,3
"13309","ZCTA5 13309",5748,26
"13313","ZCTA5 13313",425,0
"13314","ZCTA5 13314",325,0
"13322","ZCTA5 13322",870,9
"13021","ZCTA5 13021",37841,1514
"13304","ZCTA5 13304",1617,5
"13110","ZCTA5 13110",2081,0
"13126","ZCTA5 13126",35833,928
"13145","ZCTA5 13145",1457,5
"13206","ZCTA5 13206",16723,2875
"13039","ZCTA5 13039",17028,285
"13083","ZCTA5 13083",2029,2
"13101","ZCTA5 13101",2311,9
"13114","ZCTA5 13114",6350,46
"13140","ZCTA5 13140",4571,10
"13142","ZCTA5 13142",6522,18
"13146","ZCTA5 13146",2462,22
"13160","ZCTA5 13160",1812,13
"13166","ZCTA5 13166",5616,27
"13205","ZCTA5 13205",17212,8141
"13210","ZCTA5 13210",27916,5617
"13212","ZCTA5 13212",21269,933
"13431","ZCTA5 13431",1811,10
"13326","ZCTA5 13326",5419,142
"13411","ZCTA5 13411",3152,0
"13417","ZCTA5 13417",3362,0
"13433","ZCTA5 13433",1791,6
"13464","ZCTA5 13464",1373,17
"15347","ZCTA5 15347",795,0
"15378","ZCTA5 15378",46,0
"15456","ZCTA5 15456",2866,60
"15474","ZCTA5 15474",2113,41
"15480","ZCTA5 15480",1887,22
"15489","ZCTA5 15489",413,0
"15492","ZCTA5 15492",89,0
"15536","ZCTA5 15536",434,5
"15541","ZCTA5 15541",3403,18
"15479","ZCTA5 15479",2063,63
"15521","ZCTA5 15521",1878,0
"15554","ZCTA5 15554",2454,0
"15601","ZCTA5 15601",56955,1215
"15642","ZCTA5 15642",44277,505
"98070","ZCTA5 98070",10291,7
"98110","ZCTA5 98110",24486,137
"98117","ZCTA5 98117",35645,488
"98119","ZCTA5 98119",26322,552
"98121","ZCTA5 98121",19494,720
"98155","ZCTA5 98155",35041,1508
"97127","ZCTA5 97127",4149,0
"97031","ZCTA5 97031",18902,118
"97137","ZCTA5 97137",1385,0
"97324","ZCTA5 97324",1322,3
"97057","ZCTA5 97057",9,0
"97086","ZCTA5 97086",30858,396
"97089","ZCTA5 97089",13765,74
"97208","ZCTA5 97208",0,0
"97239","ZCTA5 97239",18190,457
"97317","ZCTA5 97317",25441,406
"97322","ZCTA5 97322",36826,276
"97369","ZCTA5 97369",187,0
"97373","ZCTA5 97373",196,3
"97384","ZCTA5 97384",0,0
"97388","ZCTA5 97388",790,0
"97471","ZCTA5 97471",31035,118
"97494","ZCTA5 97494",67,0
"97495","ZCTA5 97495",1673,0
"95585","ZCTA5 95585",457,17
"95615","ZCTA5 95615",704,0
"95692","ZCTA5 95692",5251,9
"95742","ZCTA5 95742",12472,899
"95961","ZCTA5 95961",28489,768
"95121","ZCTA5 95121",37531,1294
"95461","ZCTA5 95461",2567,14
"95542","ZCTA5 95542",1871,1
"95543","ZCTA5 95543",705,4
"95547","ZCTA5 95547",1063,0
"95549","ZCTA5 95549",929,1
"95554","ZCTA5 95554",508,0
"95558","ZCTA5 95558",416,0
"95565","ZCTA5 95565",762,0
"95568","ZCTA5 95568",274,19
"95605","ZCTA5 95605",14493,852
"95618","ZCTA5 95618",27519,470
"95665","ZCTA5 95665",4303,20
"95677","ZCTA5 95677",25477,458
"95691","ZCTA5 95691",38690,1968
"95625","ZCTA5 95625",74,0
"01364","ZCTA5 01364",7729,43
"01379","ZCTA5 01379",829,32
"01440","ZCTA5 01440",20610,586
"01505","ZCTA5 01505",4623,9
"01524","ZCTA5 01524",6654,160
"01529","ZCTA5 01529",3256,16
"01583","ZCTA5 01583",7693,461
"01588","ZCTA5 01588",9750,265
"01609","ZCTA5 01609",21628,1861
"01721","ZCTA5 01721",17710,397
"01731","ZCTA5 01731",2059,89
"01740","ZCTA5 01740",5299,15
"01741","ZCTA5 01741",5224,0
"01770","ZCTA5 01770",4316,28
"95831","ZCTA5 95831",43094,4797
"95838","ZCTA5 95838",39053,6014
"95910","ZCTA5 95910",123,0
"95930","ZCTA5 95930",72,0
"95947","ZCTA5 95947",1657,0
"95968","ZCTA5 95968",1231,15
"95978","ZCTA5 95978",245,0
"95982","ZCTA5 95982",3259,0
"95984","ZCTA5 95984",327,0
"99154","ZCTA5 99154",31,0
"99208","ZCTA5 99208",54917,1012
"99320","ZCTA5 99320",9947,8
"99321","ZCTA5 99321",586,0
"99324","ZCTA5 99324",9737,139
"99328","ZCTA5 99328",3715,33
"99338","ZCTA5 99338",16553,207
"99362","ZCTA5 99362",41515,793
"99401","ZCTA5 99401",642,0
"99402","ZCTA5 99402",1325,16
"99504","ZCTA5 99504",42341,4412
"99550","ZCTA5 99550",178,0
"99572","ZCTA5 99572",488,0
"99587","ZCTA5 99587",1742,0
"99591","ZCTA5 99591",76,0
"99603","ZCTA5 99603",10597,60
"99624","ZCTA5 99624",42,1
"99626","ZCTA5 99626",270,0
"99784","ZCTA5 99784",156,0
"99901","ZCTA5 99901",13822,107
"99903","ZCTA5 99903",0,0
"99925","ZCTA5 99925",908,6
"99589","ZCTA5 99589",182,0
"99602","ZCTA5 99602",220,0
"99611","ZCTA5 99611",15366,112
"99612","ZCTA5 99612",1147,27
"99613","ZCTA5 99613",439,5
"99625","ZCTA5 99625",67,0
"99651","ZCTA5 99651",13,0
"99689","ZCTA5 99689",649,5
"99101","ZCTA5 99101",1418,0
"99115","ZCTA5 99115",1060,44
"99129","ZCTA5 99129",746,0
"99326","ZCTA5 99326",6394,303
"99353","ZCTA5 99353",16150,184
"99371","ZCTA5 99371",325,0
"03266","ZCTA5 03266",2152,1
"03278","ZCTA5 03278",2946,49
"03282","ZCTA5 03282",889,15
"03442","ZCTA5 03442",1510,21
"03574","ZCTA5 03574",2569,21
"03576","ZCTA5 03576",2804,3
"03584","ZCTA5 03584",3673,23
"72855","ZCTA5 72855",6263,221
"72856","ZCTA5 72856",352,0
"72952","ZCTA5 72952",2614,0
"72956","ZCTA5 72956",36187,894
"72959","ZCTA5 72959",2701,6
"72326","ZCTA5 72326",1924,531
"72339","ZCTA5 72339",148,72
"72376","ZCTA5 72376",1851,722
"72364","ZCTA5 72364",15874,5443
"72365","ZCTA5 72365",2679,396
"72367","ZCTA5 72367",6,6
"72395","ZCTA5 72395",1082,255
"72410","ZCTA5 72410",383,0
"72519","ZCTA5 72519",3922,236
"72522","ZCTA5 72522",462,14
"72533","ZCTA5 72533",342,0
"72564","ZCTA5 72564",383,10
"72581","ZCTA5 72581",1096,0
"72601","ZCTA5 72601",30327,111
"72633","ZCTA5 72633",1599,0
"72635","ZCTA5 72635",3913,31
"72644","ZCTA5 72644",2497,14
"72675","ZCTA5 72675",1534,0
"72680","ZCTA5 72680",942,0
"72701","ZCTA5 72701",45104,2902
"72740","ZCTA5 72740",9675,49
"72417","ZCTA5 72417",5606,14
"72422","ZCTA5 72422",4587,51
"72455","ZCTA5 72455",12418,127
"72462","ZCTA5 72462",341,0
"72478","ZCTA5 72478",331,24
"72482","ZCTA5 72482",1338,0
"72515","ZCTA5 72515",0,0
"72528","ZCTA5 72528",0,0
"72531","ZCTA5 72531",984,0
"72534","ZCTA5 72534",1794,0
"72632","ZCTA5 72632",4120,62
"72638","ZCTA5 72638",6885,7
"72662","ZCTA5 72662",2729,0
"72663","ZCTA5 72663",155,0
"72672","ZCTA5 72672",301,0
"72687","ZCTA5 72687",6749,75
"72703","ZCTA5 72703",32704,1568
"72715","ZCTA5 72715",15839,128
"72734","ZCTA5 72734",8410,63
"98580","ZCTA5 98580",11437,154
"98584","ZCTA5 98584",37278,452
"98154","ZCTA5 98154",0,0
"98028","ZCTA5 98028",22738,278
"98037","ZCTA5 98037",30485,2082
"98039","ZCTA5 98039",3267,35
"98059","ZCTA5 98059",38959,1066
"98105","ZCTA5 98105",50434,1487
"98109","ZCTA5 98109",30384,1148
"98146","ZCTA5 98146",27780,1928
"98647","ZCTA5 98647",308,0
"98621","ZCTA5 98621",269,0
"98625","ZCTA5 98625",6716,0
"98626","ZCTA5 98626",24643,160
"15650","ZCTA5 15650",27029,255
"15660","ZCTA5 15660",460,0
"15675","ZCTA5 15675",895,15
"15679","ZCTA5 15679",2400,0
"15684","ZCTA5 15684",821,0
"15701","ZCTA5 15701",34052,1799
"15716","ZCTA5 15716",967,0
"15717","ZCTA5 15717",9985,268
"15729","ZCTA5 15729",1443,0
"15736","ZCTA5 15736",875,0
"15380","ZCTA5 15380",544,0
"15448","ZCTA5 15448",218,0
"15451","ZCTA5 15451",1095,0
"15454","ZCTA5 15454",131,0
"15473","ZCTA5 15473",3608,8
"15477","ZCTA5 15477",779,1
"15482","ZCTA5 15482",290,0
"15490","ZCTA5 15490",384,0
"15533","ZCTA5 15533",1531,21
"15542","ZCTA5 15542",1064,0
"15557","ZCTA5 15557",3375,0
"15558","ZCTA5 15558",2225,0
"15559","ZCTA5 15559",1839,4
"15615","ZCTA5 15615",357,0
"15632","ZCTA5 15632",9961,67
"15637","ZCTA5 15637",1507,29
"15640","ZCTA5 15640",589,0
"15644","ZCTA5 15644",18537,1081
"15690","ZCTA5 15690",8745,278
"15697","ZCTA5 15697",2884,25
"15711","ZCTA5 15711",435,0
"15715","ZCTA5 15715",424,0
"15742","ZCTA5 15742",991,0
"15745","ZCTA5 15745",217,0
"15759","ZCTA5 15759",2997,0
"15778","ZCTA5 15778",155,0
"15840","ZCTA5 15840",1942,2
"15845","ZCTA5 15845",3108,50
"15443","ZCTA5 15443",202,192
"15446","ZCTA5 15446",206,0
"15470","ZCTA5 15470",683,0
"15475","ZCTA5 15475",1276,26
"15484","ZCTA5 15484",103,0
"15539","ZCTA5 15539",377,0
"15551","ZCTA5 15551",746,0
"06069","ZCTA5 06069",2342,45
"06074","ZCTA5 06074",25898,1116
"06001","ZCTA5 06001",18516,146
"06033","ZCTA5 06033",28698,694
"06059","ZCTA5 06059",0,0
"06076","ZCTA5 06076",12571,91
"06078","ZCTA5 06078",12282,1108
"06091","ZCTA5 06091",60,0
"06111","ZCTA5 06111",30234,1497
"06024","ZCTA5 06024",460,0
"06085","ZCTA5 06085",7362,37
"06088","ZCTA5 06088",4556,134
"06354","ZCTA5 06354",6167,5
"06426","ZCTA5 06426",3401,265
"01773","ZCTA5 01773",4884,21
"01775","ZCTA5 01775",7133,1
"01821","ZCTA5 01821",32797,1093
"01843","ZCTA5 01843",25002,1711
"01863","ZCTA5 01863",9372,126
"01864","ZCTA5 01864",15581,202
"01876","ZCTA5 01876",30878,737
"01880","ZCTA5 01880",26720,449
"01906","ZCTA5 01906",28222,594
"01923","ZCTA5 01923",27406,673
"01929","ZCTA5 01929",3745,0
"01940","ZCTA5 01940",13474,182
"01028","ZCTA5 01028",16242,770
"01033","ZCTA5 01033",6322,64
"01037","ZCTA5 01037",747,6
"01005","ZCTA5 01005",5128,122
"01027","ZCTA5 01027",17818,300
"01038","ZCTA5 01038",2734,13
"01054","ZCTA5 01054",2001,6
"01084","ZCTA5 01084",168,0
"01092","ZCTA5 01092",1278,33
"01103","ZCTA5 01103",2332,369
"01107","ZCTA5 01107",11562,1372
"01119","ZCTA5 01119",13681,2406
"01236","ZCTA5 01236",1311,71
"01245","ZCTA5 01245",836,3
"01254","ZCTA5 01254",902,9
"01262","ZCTA5 01262",1005,87
"01338","ZCTA5 01338",113,0
"01368","ZCTA5 01368",1377,0
"01453","ZCTA5 01453",41647,2805
"01460","ZCTA5 01460",10071,62
"01462","ZCTA5 01462",11402,189
"01475","ZCTA5 01475",10825,129
"01519","ZCTA5 01519",7042,310
"01532","ZCTA5 01532",15056,489
"01534","ZCTA5 01534",6296,65
"01535","ZCTA5 01535",4774,49
"01585","ZCTA5 01585",4569,9
"01050","ZCTA5 01050",2438,16
"01108","ZCTA5 01108",27054,4908
"01128","ZCTA5 01128",2541,246
"01235","ZCTA5 01235",2567,4
"01001","ZCTA5 01001",17312,450
"01026","ZCTA5 01026",933,0
"02176","ZCTA5 02176",28113,811
"02322","ZCTA5 02322",4500,820
"02338","ZCTA5 02338",7842,182
"02356","ZCTA5 02356",13312,630
"02367","ZCTA5 02367",2954,83
"02379","ZCTA5 02379",7198,128
"02452","ZCTA5 02452",14909,1555
"02535","ZCTA5 02535",1753,28
"02542","ZCTA5 02542",949,60
"02601","ZCTA5 02601",15677,2058
"02632","ZCTA5 02632",10208,89
"02474","ZCTA5 02474",27878,673
"02482","ZCTA5 02482",10855,147
"02539","ZCTA5 02539",4320,52
"03588","ZCTA5 03588",1638,0
"03602","ZCTA5 03602",2465,6
"03801","ZCTA5 03801",22488,551
"03810","ZCTA5 03810",1779,20
"03833","ZCTA5 03833",22116,278
"03841","ZCTA5 03841",6559,51
"03844","ZCTA5 03844",2371,7
"03862","ZCTA5 03862",4473,68
"03883","ZCTA5 03883",334,0
"03034","ZCTA5 03034",4046,69
"03036","ZCTA5 03036",5129,19
"03054","ZCTA5 03054",25945,271
"03055","ZCTA5 03055",15632,263
"03063","ZCTA5 03063",16426,541
"03077","ZCTA5 03077",10376,0
"03084","ZCTA5 03084",1264,0
"03216","ZCTA5 03216",2477,0
"03240","ZCTA5 03240",1362,0
"03241","ZCTA5 03241",756,4
"03244","ZCTA5 03244",7652,38
"03279","ZCTA5 03279",765,0
"03280","ZCTA5 03280",1199,0
"03281","ZCTA5 03281",9031,18
"03284","ZCTA5 03284",832,0
"03290","ZCTA5 03290",4965,16
"03307","ZCTA5 03307",5534,0
"03443","ZCTA5 03443",425,0
"03580","ZCTA5 03580",1408,0
"03582","ZCTA5 03582",2530,14
"03585","ZCTA5 03585",2832,9
"03592","ZCTA5 03592",1064,0
"03753","ZCTA5 03753",2869,0
"03781","ZCTA5 03781",2024,0
"03784","ZCTA5 03784",4109,130
"03785","ZCTA5 03785",2358,11
"03812","ZCTA5 03812",596,4
"03819","ZCTA5 03819",4496,26
"03825","ZCTA5 03825",9245,0
"03840","ZCTA5 03840",3993,69
"03867","ZCTA5 03867",21591,113
"03869","ZCTA5 03869",2522,68
"03872","ZCTA5 03872",3621,0
"03043","ZCTA5 03043",1577,29
"03051","ZCTA5 03051",25408,189
"03052","ZCTA5 03052",8514,0
"05739","ZCTA5 05739",1390,0
"05747","ZCTA5 05747",308,0
"05772","ZCTA5 05772",640,0
"05775","ZCTA5 05775",489,22
"05824","ZCTA5 05824",1156,2
"05843","ZCTA5 05843",2462,71
"05847","ZCTA5 05847",787,14
"05874","ZCTA5 05874",604,0
"05875","ZCTA5 05875",359,0
"05907","ZCTA5 05907",127,0
"05764","ZCTA5 05764",3281,68
"05766","ZCTA5 05766",524,0
"05776","ZCTA5 05776",645,0
"05777","ZCTA5 05777",3414,6
"05150","ZCTA5 05150",634,0
"05152","ZCTA5 05152",319,0
"05254","ZCTA5 05254",206,0
"05255","ZCTA5 05255",4047,47
"05458","ZCTA5 05458",2172,15
"05471","ZCTA5 05471",559,0
"05473","ZCTA5 05473",1451,0
"05474","ZCTA5 05474",946,5
"05482","ZCTA5 05482",7777,72
"05494","ZCTA5 05494",1921,0
"05647","ZCTA5 05647",1053,0
"05657","ZCTA5 05657",60,0
"05658","ZCTA5 05658",1459,0
"05660","ZCTA5 05660",1743,0
"05661","ZCTA5 05661",5826,235
"05680","ZCTA5 05680",2233,4
"05154","ZCTA5 05154",461,1
"05161","ZCTA5 05161",606,5
"05201","ZCTA5 05201",14084,134
"05252","ZCTA5 05252",312,0
"05253","ZCTA5 05253",585,0
"05257","ZCTA5 05257",2932,52
"05343","ZCTA5 05343",718,14
"05492","ZCTA5 05492",661,5
"05640","ZCTA5 05640",155,0
"05443","ZCTA5 05443",6744,118
"05478","ZCTA5 05478",14845,149
"05669","ZCTA5 05669",652,0
"05675","ZCTA5 05675",1112,8
"05679","ZCTA5 05679",3347,0
"05733","ZCTA5 05733",5762,7
"05760","ZCTA5 05760",1088,5
"05761","ZCTA5 05761",904,10
"05765","ZCTA5 05765",1713,1
"05774","ZCTA5 05774",1016,0
"05819","ZCTA5 05819",9144,60
"05822","ZCTA5 05822",1516,0
"05828","ZCTA5 05828",1995,0
"05845","ZCTA5 05845",1413,18
"05855","ZCTA5 05855",7046,43
"05858","ZCTA5 05858",442,0
"05859","ZCTA5 05859",1752,21
"05866","ZCTA5 05866",630,0
"05905","ZCTA5 05905",736,0
"05001","ZCTA5 05001",9319,100
"96009","ZCTA5 96009",321,0
"96027","ZCTA5 96027",2327,18
"96035","ZCTA5 96035",3629,0
"96038","ZCTA5 96038",732,0
"96044","ZCTA5 96044",963,1
"96065","ZCTA5 96065",403,0
"96067","ZCTA5 96067",7094,50
"96071","ZCTA5 96071",31,0
"96080","ZCTA5 96080",29139,373
"96085","ZCTA5 96085",54,0
"96094","ZCTA5 96094",6611,435
"96107","ZCTA5 96107",1433,15
"96118","ZCTA5 96118",1779,1
"96126","ZCTA5 96126",85,1
"06510","ZCTA5 06510",2576,351
"06840","ZCTA5 06840",20276,322
"06473","ZCTA5 06473",24108,1016
"06762","ZCTA5 06762",7701,34
"06880","ZCTA5 06880",28376,300
"06380","ZCTA5 06380",2816,314
"06060","ZCTA5 06060",2691,16
"06063","ZCTA5 06063",3351,2
"06065","ZCTA5 06065",660,4
"06120","ZCTA5 06120",14223,7856
"06357","ZCTA5 06357",11548,476
"06029","ZCTA5 06029",16125,268
"06095","ZCTA5 06095",28894,11063
"06379","ZCTA5 06379",8645,272
"06052","ZCTA5 06052",8142,1140
"06042","ZCTA5 06042",23144,2925
"06061","ZCTA5 06061",367,0
"06160","ZCTA5 06160",0,0
"06243","ZCTA5 06243",171,0
"06263","ZCTA5 06263",302,0
"06332","ZCTA5 06332",587,0
"06350","ZCTA5 06350",47,0
"06353","ZCTA5 06353",107,57
"06387","ZCTA5 06387",605,27
"06389","ZCTA5 06389",0,0
"06414","ZCTA5 06414",134,0
"06444","ZCTA5 06444",241,0
"06456","ZCTA5 06456",259,0
"06461","ZCTA5 06461",15369,475
"06467","ZCTA5 06467",385,1
"06758","ZCTA5 06758",341,0
"06824","ZCTA5 06824",35349,532
"06825","ZCTA5 06825",21919,676
"06856","ZCTA5 06856",5,0
"06890","ZCTA5 06890",4322,79
"06757","ZCTA5 06757",1974,11
"06092","ZCTA5 06092",4493,30
"06266","ZCTA5 06266",562,25
"06359","ZCTA5 06359",5332,81
"06478","ZCTA5 06478",13086,423
"06498","ZCTA5 06498",6919,79
"06479","ZCTA5 06479",9572,206
"06482","ZCTA5 06482",11251,189
"06515","ZCTA5 06515",18344,7424
"06525","ZCTA5 06525",8827,285
"10597","ZCTA5 10597",853,0
"10913","ZCTA5 10913",5075,67
"10919","ZCTA5 10919",948,13
"10924","ZCTA5 10924",13508,556
"10950","ZCTA5 10950",50979,1588
"10707","ZCTA5 10707",10260,544
"10710","ZCTA5 10710",25262,3735
"10925","ZCTA5 10925",3913,72
"10941","ZCTA5 10941",13786,3483
"10964","ZCTA5 10964",1224,27
"10968","ZCTA5 10968",2400,109
"10987","ZCTA5 10987",3408,206
"10958","ZCTA5 10958",3319,457
"10989","ZCTA5 10989",8689,746
"02558","ZCTA5 02558",1170,110
"02645","ZCTA5 02645",9116,333
"02648","ZCTA5 02648",6667,165
"02652","ZCTA5 02652",687,0
"02667","ZCTA5 02667",3515,70
"02672","ZCTA5 02672",277,0
"02777","ZCTA5 02777",16567,25
"02815","ZCTA5 02815",367,0
"02831","ZCTA5 02831",3277,0
"02859","ZCTA5 02859",7070,10
"02860","ZCTA5 02860",46363,10707
"02916","ZCTA5 02916",9238,245
"02865","ZCTA5 02865",17667,237
"02871","ZCTA5 02871",17119,253
"02911","ZCTA5 02911",15921,1303
"02559","ZCTA5 02559",3746,8
"02446","ZCTA5 02446",29862,721
"02460","ZCTA5 02460",9773,362
"02462","ZCTA5 02462",1389,0
"02568","ZCTA5 02568",4107,474
"02571","ZCTA5 02571",10608,390
"02642","ZCTA5 02642",4876,83
"02671","ZCTA5 02671",1026,20
"02721","ZCTA5 02721",25978,2191
"02726","ZCTA5 02726",15678,6
"02747","ZCTA5 02747",22947,1033
"02764","ZCTA5 02764",3837,125
"02771","ZCTA5 02771",15441,149
"02809","ZCTA5 02809",22172,526
"02830","ZCTA5 02830",6255,1
"02839","ZCTA5 02839",2098,95
"02875","ZCTA5 02875",466,0
"02021","ZCTA5 02021",23369,1225
"02056","ZCTA5 02056",11309,724
"02118","ZCTA5 02118",28262,5393
"02121","ZCTA5 02121",30159,19844
"02126","ZCTA5 02126",29620,25002
"02127","ZCTA5 02127",37634,2588
"02129","ZCTA5 02129",19890,1560
"02163","ZCTA5 02163",2621,148
"02180","ZCTA5 02180",23223,696
"02025","ZCTA5 02025",8484,57
"02114","ZCTA5 02114",13335,616
"02119","ZCTA5 02119",27818,15586
"02130","ZCTA5 02130",40749,5408
"97038","ZCTA5 97038",15676,32
"97055","ZCTA5 97055",18923,188
"97058","ZCTA5 97058",20619,72
"97064","ZCTA5 97064",3167,0
"97106","ZCTA5 97106",4908,9
"97107","ZCTA5 97107",1828,0
"97109","ZCTA5 97109",538,0
"97112","ZCTA5 97112",1867,45
"97115","ZCTA5 97115",4008,4
"97140","ZCTA5 97140",26248,102
"97148","ZCTA5 97148",4288,5
"97219","ZCTA5 97219",42528,1557
"97230","ZCTA5 97230",39776,3665
"97459","ZCTA5 97459",13643,61
"05821","ZCTA5 05821",1128,17
"05826","ZCTA5 05826",895,3
"05829","ZCTA5 05829",1613,0
"05837","ZCTA5 05837",281,4
"05868","ZCTA5 05868",303,0
"05903","ZCTA5 05903",784,61
"05904","ZCTA5 05904",249,0
"05906","ZCTA5 05906",1402,0
"05663","ZCTA5 05663",6562,65
"05682","ZCTA5 05682",1302,22
"05762","ZCTA5 05762",351,0
"05763","ZCTA5 05763",2574,14
"05701","ZCTA5 05701",19984,346
"05641","ZCTA5 05641",16542,153
"05648","ZCTA5 05648",472,0
"05674","ZCTA5 05674",1649,12
"05734","ZCTA5 05734",1321,41
"05744","ZCTA5 05744",657,0
"05769","ZCTA5 05769",1192,0
"05830","ZCTA5 05830",1355,0
"05832","ZCTA5 05832",902,4
"05836","ZCTA5 05836",1173,20
"05851","ZCTA5 05851",6329,47
"05853","ZCTA5 05853",482,0
"05860","ZCTA5 05860",2803,38
"05871","ZCTA5 05871",1464,2
"05033","ZCTA5 05033",2572,5
"05035","ZCTA5 05035",708,0
"05036","ZCTA5 05036",996,0
"05040","ZCTA5 05040",618,53
"05048","ZCTA5 05048",2996,38
"05055","ZCTA5 05055",3230,3
"05075","ZCTA5 05075",974,0
"05148","ZCTA5 05148",975,0
"05153","ZCTA5 05153",523,4
"05155","ZCTA5 05155",850,18
"05158","ZCTA5 05158",1189,17
"05352","ZCTA5 05352",982,0
"05358","ZCTA5 05358",131,0
"05361","ZCTA5 05361",1125,3
"05401","ZCTA5 05401",28909,1860
"05404","ZCTA5 05404",7242,197
"05445","ZCTA5 05445",3820,47
"05454","ZCTA5 05454",5076,0
"05455","ZCTA5 05455",1113,0
"98136","ZCTA5 98136",16997,588
"98116","ZCTA5 98116",27338,370
"98118","ZCTA5 98118",49181,11956
"98134","ZCTA5 98134",833,91
"98174","ZCTA5 98174",0,0
"98222","ZCTA5 98222",84,0
"98233","ZCTA5 98233",16379,195
"98243","ZCTA5 98243",589,3
"98279","ZCTA5 98279",614,3
"98280","ZCTA5 98280",438,0
"98311","ZCTA5 98311",27946,1140
"98326","ZCTA5 98326",807,10
"98332","ZCTA5 98332",18655,220
"98357","ZCTA5 98357",1560,0
"03262","ZCTA5 03262",826,0
"03264","ZCTA5 03264",7290,113
"03597","ZCTA5 03597",452,0
"03604","ZCTA5 03604",123,0
"03740","ZCTA5 03740",712,0
"03746","ZCTA5 03746",233,0
"03754","ZCTA5 03754",51,0
"03823","ZCTA5 03823",1849,0
"03847","ZCTA5 03847",363,0
"03850","ZCTA5 03850",233,0
"03851","ZCTA5 03851",4080,1
"03861","ZCTA5 03861",4485,2
"03871","ZCTA5 03871",173,0
"03890","ZCTA5 03890",166,0
"03910","ZCTA5 03910",320,0
"03911","ZCTA5 03911",59,0
"04217","ZCTA5 04217",3321,4
"04105","ZCTA5 04105",11876,0
"04110","ZCTA5 04110",1576,0
"04222","ZCTA5 04222",3944,4
"04228","ZCTA5 04228",0,0
"04252","ZCTA5 04252",4758,1
"04284","ZCTA5 04284",1026,0
"04410","ZCTA5 04410",1154,0
"04419","ZCTA5 04419",2799,0
"04427","ZCTA5 04427",2803,6
"04441","ZCTA5 04441",1613,0
"04457","ZCTA5 04457",5734,38
"04460","ZCTA5 04460",1297,4
"04922","ZCTA5 04922",1081,0
"04930","ZCTA5 04930",4112,0
"04939","ZCTA5 04939",1022,8
"04941","ZCTA5 04941",1799,2
"04958","ZCTA5 04958",1721,0
"04966","ZCTA5 04966",1904,9
"04967","ZCTA5 04967",4029,36
"04970","ZCTA5 04970",1497,0
"04978","ZCTA5 04978",766,0
"04981","ZCTA5 04981",2522,8
"04342","ZCTA5 04342",1673,0
"04347","ZCTA5 04347",2445,11
"04351","ZCTA5 04351",2539,0
"04357","ZCTA5 04357",3399,0
"04406","ZCTA5 04406",817,2
"04001","ZCTA5 04001",2580,0
"72752","ZCTA5 72752",343,0
"72758","ZCTA5 72758",41523,729
"72762","ZCTA5 72762",41189,730
"72802","ZCTA5 72802",22415,592
"72827","ZCTA5 72827",213,0
