"ZCTA","all_results_pop","approved_pop","all_results_black","approved_black","all_results_nonwhite","approved_nonwhite","approval_rate_pop","approval_rate_black","approval_difference_black","approval_rate_nonwhite","approval_difference_pop"
"01970",873,573,23,8,100,41,65.6357388316151,34.7826086956522,-30.8531301359629,41,-24.6357388316151
"01982",176,113,1,1,7,2,64.2045454545455,100,35.7954545454545,28.5714285714286,-35.6331168831169
"01983",168,119,0,0,3,0,70.8333333333333,,,0,-70.8333333333333
"01984",106,64,1,0,5,1,60.377358490566,0,-60.377358490566,20,-40.377358490566
"01985",112,67,0,0,2,1,59.8214285714286,,,50,-9.82142857142857
"02019",380,202,13,1,52,12,53.1578947368421,7.69230769230769,-45.4655870445344,23.0769230769231,-30.080971659919
"02021",562,357,28,8,85,34,63.5231316725979,28.5714285714286,-34.9517031011693,40,-23.5231316725979
"02025",234,140,0,0,8,3,59.8290598290598,,,37.5,-22.3290598290598
"02026",572,336,30,7,67,25,58.7412587412587,23.3333333333333,-35.4079254079254,37.3134328358209,-21.4278259054378
"02030",129,75,0,0,19,12,58.1395348837209,,,63.1578947368421,5.01835985312117
"02032",193,116,4,2,30,12,60.1036269430052,50,-10.1036269430052,40,-20.1036269430052
"02035",395,215,6,1,36,10,54.4303797468354,16.6666666666667,-37.7637130801688,27.7777777777778,-26.6526019690577
"02038",652,400,6,1,54,26,61.3496932515337,16.6666666666667,-44.6830265848671,48.1481481481481,-13.2015451033856
"02043",576,369,2,0,19,5,64.0625,0,-64.0625,26.3157894736842,-37.7467105263158
"02045",329,186,0,0,13,0,56.5349544072948,,,0,-56.5349544072948
"02047",177,109,0,0,6,0,61.5819209039548,,,0,-61.5819209039548
"02048",423,282,5,0,26,11,66.6666666666667,0,-66.6666666666667,42.3076923076923,-24.3589743589744
"02050",905,547,5,2,25,7,60.4419889502762,40,-20.4419889502762,28,-32.4419889502762
"02052",305,186,1,0,11,4,60.983606557377,0,-60.983606557377,36.3636363636364,-24.6199701937407
"02053",258,151,4,0,19,5,58.5271317829457,0,-58.5271317829457,26.3157894736842,-32.2113423092615
"02054",237,164,4,0,24,7,69.1983122362869,0,-69.1983122362869,29.1666666666667,-40.0316455696203
"02056",266,176,5,1,14,6,66.1654135338346,20,-46.1654135338346,42.8571428571429,-23.3082706766917
"02061",446,265,4,0,15,2,59.4170403587444,0,-59.4170403587444,13.3333333333333,-46.0837070254111
"02062",478,266,11,2,56,16,55.6485355648536,18.1818181818182,-37.4667173830354,28.5714285714286,-27.077106993425
"02066",557,369,0,0,13,0,66.2477558348294,,,0,-66.2477558348294
"02067",431,280,14,3,87,41,64.9651972157773,21.4285714285714,-43.5366257872058,47.1264367816092,-17.8387604341681
"02071",422,256,5,0,28,8,60.6635071090047,0,-60.6635071090047,28.5714285714286,-32.0920785375762
"02072",756,425,98,28,190,62,56.2169312169312,28.5714285714286,-27.6455026455027,32.6315789473684,-23.5853522695628
"02081",779,484,13,3,93,35,62.1309370988447,23.0769230769231,-39.0540140219216,37.6344086021505,-24.4965284966941
"02090",614,352,12,1,66,27,57.328990228013,8.33333333333333,-48.9956568946797,40.9090909090909,-16.4198993189221
"02093",299,187,5,0,25,8,62.5418060200669,0,-62.5418060200669,32,-30.5418060200669
"02108",229,100,0,0,28,10,43.6681222707424,,,35.7142857142857,-7.95383655645664
"02109",249,124,0,0,24,6,49.7991967871486,,,25,-24.7991967871486
"02110",155,63,0,0,21,5,40.6451612903226,,,23.8095238095238,-16.8356374807988
"02111",113,45,0,0,28,8,39.8230088495575,,,28.5714285714286,-11.251580278129
"02113",177,100,0,0,12,4,56.4971751412429,,,33.3333333333333,-23.1638418079096
"02114",237,106,3,0,37,16,44.7257383966245,0,-44.7257383966245,43.2432432432432,-1.48249515338123
"02115",266,143,3,1,42,15,53.7593984962406,33.3333333333333,-20.4260651629073,35.7142857142857,-18.0451127819549
"02116",454,224,0,0,64,20,49.3392070484581,,,31.25,-18.0892070484581
"02118",524,304,22,3,78,19,58.0152671755725,13.6363636363636,-44.3789035392089,24.3589743589744,-33.6562928165982
"02119",432,210,116,22,168,37,48.6111111111111,18.9655172413793,-29.6455938697318,22.0238095238095,-26.5873015873016
"02120",147,66,29,5,56,15,44.8979591836735,17.2413793103448,-27.6565798733286,26.7857142857143,-18.1122448979592
"02121",406,150,164,26,222,39,36.9458128078818,15.8536585365854,-21.0921542712964,17.5675675675676,-19.3782452403142
"02122",897,417,135,14,268,42,46.4882943143813,10.3703703703704,-36.1179239440109,15.6716417910448,-30.8166525233365
"02124",1017,450,282,56,423,92,44.2477876106195,19.8581560283688,-24.3896315822507,21.7494089834515,-22.4983786271679
"02125",478,223,90,7,146,19,46.652719665272,7.77777777777778,-38.8749418874942,13.013698630137,-33.639021035135
"02126",661,238,305,56,394,75,36.0060514372163,18.3606557377049,-17.6453956995114,19.0355329949239,-16.9705184422925
"02127",935,613,3,1,71,31,65.5614973262032,33.3333333333333,-32.2281639928699,43.6619718309859,-21.8995254952173
"02128",533,317,6,1,121,45,59.4746716697936,16.6666666666667,-42.808005003127,37.1900826446281,-22.2845890251655
"02129",397,276,2,1,17,5,69.5214105793451,50,-19.5214105793451,29.4117647058824,-40.1096458734627
"02130",789,494,53,16,159,57,62.6108998732573,30.188679245283,-32.4222206279743,35.8490566037736,-26.7618432694837
"02131",863,447,129,27,247,47,51.7960602549247,20.9302325581395,-30.8658276967851,19.0283400809717,-32.767720173953
"02132",834,515,16,3,98,34,61.7505995203837,18.75,-43.0005995203837,34.6938775510204,-27.0567219693633
"02134",177,81,6,1,64,22,45.7627118644068,16.6666666666667,-29.0960451977401,34.375,-11.3877118644068
"02135",405,218,5,1,99,42,53.8271604938272,20,-33.8271604938272,42.4242424242424,-11.4029180695847
"02136",739,321,182,32,317,65,43.4370771312585,17.5824175824176,-25.8546595488409,20.5047318611987,-22.9323452700597
"02138",464,287,9,1,77,29,61.8534482758621,11.1111111111111,-50.7423371647509,37.6623376623377,-24.1911106135244
"02139",357,213,15,3,78,31,59.6638655462185,20,-39.6638655462185,39.7435897435897,-19.9202758026287
"02140",337,226,8,2,52,27,67.0623145400593,25,-42.0623145400593,51.9230769230769,-15.1392376169824
"02141",180,103,6,0,49,20,57.2222222222222,0,-57.2222222222222,40.8163265306122,-16.40589569161
"02142",55,30,0,0,10,5,54.5454545454545,,,50,-4.54545454545454
"02143",391,232,6,2,74,30,59.3350383631714,33.3333333333333,-26.001705029838,40.5405405405405,-18.7944978226308
"02144",421,260,5,1,65,27,61.7577197149644,20,-41.7577197149644,41.5384615384615,-20.2192581765028
"02145",432,235,9,1,110,28,54.3981481481482,11.1111111111111,-43.287037037037,25.4545454545455,-28.9436026936027
"02148",858,437,80,21,325,109,50.9324009324009,26.25,-24.6824009324009,33.5384615384615,-17.3939393939394
"02149",650,318,65,17,268,78,48.9230769230769,26.1538461538462,-22.7692307692308,29.1044776119403,-19.8185993111366
"02150",391,211,15,2,137,38,53.9641943734015,13.3333333333333,-40.6308610400682,27.7372262773723,-26.2269680960293
"02151",1138,635,34,9,403,156,55.7996485061511,26.4705882352941,-29.329060270857,38.7096774193548,-17.0899710867963
"02152",504,324,4,3,45,24,64.2857142857143,75,10.7142857142857,53.3333333333333,-10.952380952381
"02155",1230,728,32,8,219,83,59.1869918699187,25,-34.1869918699187,37.8995433789954,-21.2874484909233
"02169",899,490,24,6,231,82,54.5050055617353,25,-29.5050055617353,35.4978354978355,-19.0071700638998
"02170",371,180,3,1,149,40,48.5175202156334,33.3333333333333,-15.1841868823001,26.8456375838926,-21.6718826317408
"02171",333,162,2,0,133,35,48.6486486486487,0,-48.6486486486487,26.3157894736842,-22.3328591749644
"02176",600,410,6,3,43,21,68.3333333333333,50,-18.3333333333333,48.8372093023256,-19.4961240310078
"02180",504,307,7,2,56,24,60.9126984126984,28.5714285714286,-32.3412698412698,42.8571428571429,-18.0555555555556
"02184",793,467,12,3,176,67,58.890290037831,25,-33.890290037831,38.0681818181818,-20.8221082196492
"02186",843,461,69,17,161,43,54.6856465005931,24.6376811594203,-30.0479653411728,26.7080745341615,-27.9775719664316
"02188",636,372,9,2,66,15,58.4905660377358,22.2222222222222,-36.2683438155136,22.7272727272727,-35.7632933104631
"02189",639,368,10,2,65,12,57.5899843505477,20,-37.5899843505477,18.4615384615385,-39.1284458890093
"02190",525,326,8,2,74,19,62.0952380952381,25,-37.0952380952381,25.6756756756757,-36.4195624195624
"02191",384,238,7,1,31,10,61.9791666666667,14.2857142857143,-47.6934523809524,32.258064516129,-29.7211021505376
"02199",16,10,0,0,1,0,62.5,,,0,-62.5
"02203",65,27,0,0,6,1,41.5384615384615,,,16.6666666666667,-24.8717948717949
"02210",325,180,2,1,42,15,55.3846153846154,50,-5.38461538461539,35.7142857142857,-19.6703296703297
"02215",240,95,6,0,57,9,39.5833333333333,0,-39.5833333333333,15.7894736842105,-23.7938596491228
"02301",1249,566,430,87,553,111,45.3162530024019,20.2325581395349,-25.083694862867,20.0723327305606,-25.2439202718413
"02302",851,395,271,58,343,76,46.4159811985899,21.4022140221402,-25.0137671764497,22.1574344023324,-24.2585467962575
"02322",96,51,20,5,27,9,53.125,25,-28.125,33.3333333333333,-19.7916666666667
"02324",506,332,26,4,39,10,65.6126482213439,15.3846153846154,-50.2280328367285,25.6410256410256,-39.9716225803182
"02330",290,154,3,2,10,4,53.1034482758621,66.6666666666667,13.5632183908046,40,-13.1034482758621
"02332",460,268,1,0,15,8,58.2608695652174,0,-58.2608695652174,53.3333333333333,-4.92753623188405
"02333",368,213,13,1,25,3,57.8804347826087,7.69230769230769,-50.188127090301,12,-45.8804347826087
"02338",199,109,2,0,6,0,54.7738693467337,0,-54.7738693467337,0,-54.7738693467337
"02339",430,282,3,1,18,8,65.5813953488372,33.3333333333333,-32.2480620155039,44.4444444444444,-21.1369509043928
"02341",391,234,4,1,16,5,59.846547314578,25,-34.846547314578,31.25,-28.596547314578
"02343",337,179,47,10,83,22,53.1157270029674,21.2765957446809,-31.8391312582865,26.5060240963855,-26.6097029065818
"02346",519,316,11,1,27,9,60.8863198458574,9.09090909090909,-51.7954107549483,33.3333333333333,-27.5529865125241
"02347",430,276,4,2,23,10,64.1860465116279,50,-14.1860465116279,43.4782608695652,-20.7077856420627
"02351",529,273,55,8,92,16,51.6068052930057,14.5454545454545,-37.0613507475511,17.3913043478261,-34.2155009451796
"02356",369,215,10,0,36,9,58.2655826558266,0,-58.2655826558266,25,-33.2655826558266
"02357",69,36,1,0,8,0,52.1739130434783,0,-52.1739130434783,0,-52.1739130434783
"02359",443,269,3,2,19,8,60.7223476297968,66.6666666666667,5.94431903686982,42.1052631578947,-18.6170844719021
"02360",1634,979,12,2,57,13,59.9143206854345,16.6666666666667,-43.2476540187679,22.8070175438596,-37.1073031415749
"02364",406,235,2,1,9,4,57.8817733990148,50,-7.88177339901478,44.4444444444444,-13.4373289545703
"02366",144,87,1,0,3,1,60.4166666666667,0,-60.4166666666667,33.3333333333333,-27.0833333333333
"02367",62,37,0,0,3,1,59.6774193548387,,,33.3333333333333,-26.3440860215054
"02368",879,411,255,64,414,105,46.7576791808874,25.0980392156863,-21.6596399652011,25.3623188405797,-21.3953603403077
"02370",425,240,16,2,44,10,56.4705882352941,12.5,-43.9705882352941,22.7272727272727,-33.7433155080214
"02375",485,286,15,3,50,14,58.9690721649485,20,-38.9690721649485,28,-30.9690721649485
"02379",172,97,9,1,16,4,56.3953488372093,11.1111111111111,-45.2842377260982,25,-31.3953488372093
"02382",374,206,15,2,34,5,55.0802139037433,13.3333333333333,-41.74688057041,14.7058823529412,-40.3743315508021
"02420",563,337,1,0,155,68,59.8579040852576,0,-59.8579040852576,43.8709677419355,-15.9869363433221
"02421",544,328,2,1,145,65,60.2941176470588,50,-10.2941176470588,44.8275862068966,-15.4665314401623
"02445",571,322,7,2,102,33,56.3922942206655,28.5714285714286,-27.8208656492369,32.3529411764706,-24.0393530441949
"02446",372,183,8,1,71,14,49.1935483870968,12.5,-36.6935483870968,19.7183098591549,-29.4752385279418
"02451",351,193,9,4,68,25,54.985754985755,44.4444444444444,-10.5413105413105,36.7647058823529,-18.221049103402
"02452",528,292,11,4,92,33,55.3030303030303,36.3636363636364,-18.9393939393939,35.8695652173913,-19.433465085639
"02453",444,249,8,2,80,26,56.0810810810811,25,-31.0810810810811,32.5,-23.5810810810811
"02457",57,28,0,0,5,0,49.1228070175439,,,0,-49.1228070175439
"02458",339,185,2,0,50,15,54.5722713864307,0,-54.5722713864307,30,-24.5722713864307
"02459",558,281,4,1,95,30,50.3584229390681,25,-25.3584229390681,31.5789473684211,-18.7794755706471
"02460",393,228,2,1,48,19,58.0152671755725,50,-8.01526717557252,39.5833333333333,-18.4319338422392
"02461",506,279,4,0,100,36,55.1383399209486,0,-55.1383399209486,36,-19.1383399209486
"02462",98,67,1,1,20,14,68.3673469387755,100,31.6326530612245,70,1.63265306122449
"02464",170,95,2,0,44,16,55.8823529411765,0,-55.8823529411765,36.3636363636364,-19.5187165775401
"02465",375,221,4,2,62,27,58.9333333333333,50,-8.93333333333334,43.5483870967742,-15.3849462365591
"02466",375,221,4,2,62,27,58.9333333333333,50,-8.93333333333334,43.5483870967742,-15.3849462365591
"02467",793,440,6,2,124,40,55.4854981084489,33.3333333333333,-22.1521647751156,32.258064516129,-23.2274335923199
"02468",213,123,1,1,34,16,57.7464788732394,100,42.2535211267606,47.0588235294118,-10.6876553438277
"02472",785,432,11,5,110,39,55.031847133758,45.4545454545455,-9.57730167921251,35.4545454545455,-19.5773016792125
"02474",658,444,4,0,96,50,67.4772036474164,0,-67.4772036474164,52.0833333333333,-15.3938703140831
"02476",457,311,1,0,66,36,68.0525164113786,0,-68.0525164113786,54.5454545454545,-13.507061865924
"02478",432,261,1,0,75,33,60.4166666666667,0,-60.4166666666667,44,-16.4166666666667
"02481",419,225,1,1,47,13,53.6992840095465,100,46.3007159904535,27.6595744680851,-26.0397095414614
"02482",290,162,1,1,28,10,55.8620689655172,100,44.1379310344828,35.7142857142857,-20.1477832512315
"02492",644,401,0,0,46,18,62.2670807453416,,,39.1304347826087,-23.1366459627329
"02493",199,104,2,0,35,10,52.2613065326633,0,-52.2613065326633,28.5714285714286,-23.6898779612347
"02494",431,260,0,0,40,14,60.3248259860789,,,35,-25.3248259860789
"02532",743,372,11,1,46,9,50.0672947510094,9.09090909090909,-40.9763856601003,19.5652173913043,-30.5020773597051
"02534",116,53,0,0,7,0,45.6896551724138,,,0,-45.6896551724138
"02535",101,39,4,1,7,1,38.6138613861386,25,-13.6138613861386,14.2857142857143,-24.3281471004243
"02536",541,266,13,4,30,8,49.1682070240296,30.7692307692308,-18.3989762547988,26.6666666666667,-22.5015403573629
"02537",447,240,3,1,19,3,53.6912751677852,33.3333333333333,-20.3579418344519,15.7894736842105,-37.9018014835747
"02538",438,234,8,1,27,6,53.4246575342466,12.5,-40.9246575342466,22.2222222222222,-31.2024353120244
"02539",137,40,5,2,13,4,29.1970802919708,40,10.8029197080292,30.7692307692308,1.57215047725997
"02540",506,269,7,2,23,7,53.1620553359684,28.5714285714286,-24.5906267645398,30.4347826086957,-22.7272727272727
"02542",230,101,1,0,11,0,43.9130434782609,0,-43.9130434782609,0,-43.9130434782609
"02543",176,79,4,1,9,2,44.8863636363636,25,-19.8863636363636,22.2222222222222,-22.6641414141414
"02553",119,61,1,0,5,2,51.2605042016807,0,-51.2605042016807,40,-11.2605042016807
"02554",330,98,7,0,20,0,29.6969696969697,0,-29.6969696969697,0,-29.6969696969697
"02556",119,70,0,0,4,2,58.8235294117647,,,50,-8.82352941176471
"02557",132,46,14,2,26,3,34.8484848484849,14.2857142857143,-20.5627705627706,11.5384615384615,-23.3100233100233
"02558",118,54,5,0,11,0,45.7627118644068,0,-45.7627118644068,0,-45.7627118644068
"02559",235,114,1,0,12,2,48.5106382978723,0,-48.5106382978723,16.6666666666667,-31.8439716312057
"02561",114,48,1,0,4,0,42.1052631578947,0,-42.1052631578947,0,-42.1052631578947
"02562",206,92,3,0,7,0,44.6601941747573,0,-44.6601941747573,0,-44.6601941747573
"02563",653,332,6,1,26,3,50.8422664624809,16.6666666666667,-34.1755997958142,11.5384615384615,-39.3038049240193
"02564",58,14,3,0,5,0,24.1379310344828,0,-24.1379310344828,0,-24.1379310344828
"02568",326,120,25,3,45,5,36.8098159509202,12,-24.8098159509202,11.1111111111111,-25.6987048398091
"02571",500,295,9,3,25,9,59,33.3333333333333,-25.6666666666667,36,-23
"02575",101,39,4,1,7,1,38.6138613861386,25,-13.6138613861386,14.2857142857143,-24.3281471004243
"02576",298,185,7,3,12,4,62.0805369127517,42.8571428571429,-19.2233940556088,33.3333333333333,-28.7472035794184
"02584",58,14,3,0,5,0,24.1379310344828,0,-24.1379310344828,0,-24.1379310344828
"02601",588,238,18,3,94,15,40.4761904761905,16.6666666666667,-23.8095238095238,15.9574468085106,-24.5187436676798
"02630",144,66,0,0,12,3,45.8333333333333,,,25,-20.8333333333333
"02631",269,126,1,0,9,1,46.8401486988848,0,-46.8401486988848,11.1111111111111,-35.7290375877736
"02632",380,158,9,1,52,6,41.5789473684211,11.1111111111111,-30.4678362573099,11.5384615384615,-30.0404858299595
"02633",210,116,0,0,4,1,55.2380952380952,,,25,-30.2380952380952
"02635",98,49,0,0,4,2,50,,,50,0
"02637",116,57,0,0,3,1,49.1379310344828,,,33.3333333333333,-15.8045977011494
"02638",149,74,1,0,4,1,49.6644295302013,0,-49.6644295302013,25,-24.6644295302013
"02639",361,171,6,1,19,4,47.3684210526316,16.6666666666667,-30.7017543859649,21.0526315789474,-26.3157894736842
"02641",65,33,1,0,3,1,50.7692307692308,0,-50.7692307692308,33.3333333333333,-17.4358974358974
"02642",153,77,3,2,5,2,50.3267973856209,66.6666666666667,16.3398692810457,40,-10.3267973856209
"02643",69,28,0,0,0,0,40.5797101449275,,,,
"02644",152,80,0,0,4,0,52.6315789473684,,,0,-52.6315789473684
"02645",565,274,8,0,25,4,48.4955752212389,0,-48.4955752212389,16,-32.4955752212389
"02646",238,125,4,0,10,3,52.5210084033613,0,-52.5210084033613,30,-22.5210084033613
"02647",77,30,6,1,13,2,38.961038961039,16.6666666666667,-22.2943722943723,15.3846153846154,-23.5764235764236
"02648",432,200,11,1,43,7,46.2962962962963,9.09090909090909,-37.2053872053872,16.2790697674419,-30.0172265288544
"02649",635,334,8,2,32,6,52.5984251968504,25,-27.5984251968504,18.75,-33.8484251968504
"02650",77,46,0,0,1,0,59.7402597402597,,,0,-59.7402597402597
"02651",81,37,2,2,3,2,45.679012345679,100,54.320987654321,66.6666666666667,20.9876543209876
"02652",67,33,1,1,5,1,49.2537313432836,100,50.7462686567164,20,-29.2537313432836
"02653",234,98,1,0,8,1,41.8803418803419,0,-41.8803418803419,12.5,-29.3803418803419
"02655",326,148,9,0,26,2,45.398773006135,0,-45.398773006135,7.69230769230769,-37.7064653138273
"02657",122,63,0,0,11,6,51.6393442622951,,,54.5454545454545,2.90611028315946
"02659",133,70,0,0,3,1,52.6315789473684,,,33.3333333333333,-19.2982456140351
"02660",238,109,1,0,10,2,45.7983193277311,0,-45.7983193277311,20,-25.7983193277311
"02663",84,42,2,0,4,1,50,0,-50,25,-25
"02664",343,166,10,1,25,3,48.3965014577259,10,-38.3965014577259,12,-36.3965014577259
"02666",67,33,1,1,5,1,49.2537313432836,100,50.7462686567164,20,-29.2537313432836
"02667",232,112,5,3,12,4,48.2758620689655,60,11.7241379310345,33.3333333333333,-14.9425287356322
"02668",349,158,7,1,27,4,45.2722063037249,14.2857142857143,-30.9864920180106,14.8148148148148,-30.4573914889101
"02669",133,70,0,0,3,1,52.6315789473684,,,33.3333333333333,-19.2982456140351
"02670",71,31,0,0,1,0,43.6619718309859,,,0,-43.6619718309859
"02671",259,126,6,1,13,3,48.6486486486487,16.6666666666667,-31.981981981982,23.0769230769231,-25.5717255717256
"02672",198,73,9,1,24,3,36.8686868686869,11.1111111111111,-25.7575757575758,12.5,-24.3686868686869
"02673",405,189,16,1,53,10,46.6666666666667,6.25,-40.4166666666667,18.8679245283019,-27.7987421383648
"02675",272,133,1,0,9,2,48.8970588235294,0,-48.8970588235294,22.2222222222222,-26.6748366013072
"02702",141,71,1,0,5,1,50.354609929078,0,-50.354609929078,20,-30.354609929078
"02703",1073,569,55,6,135,21,53.0288909599254,10.9090909090909,-42.1198000508345,15.5555555555556,-37.4733354043699
"02713",101,39,4,1,7,1,38.6138613861386,25,-13.6138613861386,14.2857142857143,-24.3281471004243
"02715",408,289,7,2,24,10,70.8333333333333,28.5714285714286,-42.2619047619048,41.6666666666667,-29.1666666666667
"02717",238,128,1,0,6,1,53.781512605042,0,-53.781512605042,16.6666666666667,-37.1148459383754
"02718",464,283,29,8,50,17,60.9913793103448,27.5862068965517,-33.4051724137931,34,-26.9913793103448
"02719",355,181,6,2,22,4,50.9859154929577,33.3333333333333,-17.6525821596244,18.1818181818182,-32.8040973111396
