"ZCTA","third_spaces_total","population","thirdspaces_pop"
"04106",215,25938,828.899683861516
"04107",11,9226,119.228267938435
"04108",7,809,865.265760197775
"04109",0,80,0
"04110",0,1532,0
"04210",160,23184,690.131124913734
"04216",0,435,0
"04217",22,3425,642.335766423358
"04219",0,1328,0
"04220",3,3292,91.1300121506683
"04221",0,1008,0
"04222",0,3983,0
"04224",3,2583,116.144018583043
"04226",0,194,0
"04227",0,83,0
"04231",0,191,0
"04234",0,61,0
"04236",3,4340,69.1244239631336
"04237",0,259,0
"04238",0,1600,0
"04239",14,4612,303.555941023417
"04240",181,36158,500.580784335417
"04250",9,4193,214.643453374672
"04252",12,4750,252.631578947368
"04253",0,2048,0
"04254",8,3176,251.889168765743
"04255",0,667,0
"04256",6,2980,201.342281879195
"04257",7,2632,265.957446808511
"04258",0,2667,0
"04259",0,3455,0
"04260",13,5795,224.331320103538
"04261",9,318,2830.18867924528
"04263",0,2332,0
"04265",0,795,0
"04267",0,46,0
"04268",23,4970,462.776659959759
"04270",18,6220,289.389067524116
"04271",0,0,0
"04274",7,5624,124.466571834993
"04275",0,527,0
"04276",25,5733,436.071864643293
"04280",5,6702,74.6045956430916
"04281",19,5133,370.153906097799
"04282",10,5821,171.791788352517
"04284",0,954,0
"04285",0,428,0
"04286",0,0,0
"04287",0,3423,0
"04289",0,2206,0
"04290",0,1524,0
"04292",0,1085,0
"04294",8,3943,202.891199594218
"04330",224,25803,868.116110529783
"04341",,,
"04342",0,1882,0
"04344",5,2905,172.117039586919
"04345",30,11534,260.100572221259
"04346",3,1711,175.336060783168
"04347",19,2444,777.414075286416
"04348",0,3097,0
"04349",0,1111,0
"04350",0,3611,0
"04351",6,2538,236.406619385343
"04352",0,1555,0
"04353",0,2165,0
"04354",0,1446,0
"04355",0,2571,0
"04357",6,3448,174.013921113689
"04358",10,3917,255.297421496043
"04359",0,267,0
"04360",0,509,0
"04363",0,2586,0
"04364",17,5974,284.566454636759
"04401",277,44008,629.431012543174
"04406",0,734,0
"04408",0,164,0
"04410",0,1213,0
"04411",0,1791,0
"04412",54,9026,598.2716596499
"04413",0,145,0
"04414",0,1270,0
"04415",0,369,0
"04416",18,5525,325.79185520362
"04417",0,385,0
"04418",0,1752,0
"04419",0,2828,0
"04421",4,1189,336.417157275021
"04422",3,1348,222.551928783383
"04424",0,917,0
"04426",17,4501,377.693845812042
"04427",3,2808,106.837606837607
"04428",0,3525,0
"04429",7,4615,151.679306608884
"04430",3,1695,176.991150442478
"04431",0,35,0
"04434",0,1141,0
"04435",0,1223,0
"04438",0,1211,0
"04441",17,1683,1010.10101010101
"04442",0,89,0
"04443",0,2026,0
"04444",22,8994,244.607516121859
"04448",0,1474,0
"04449",0,1202,0
"04450",0,1441,0
"04451",0,221,0
"04453",0,781,0
"04454",0,21,0
"04455",0,752,0
"04456",0,2954,0
"04457",21,5755,364.900086880973
"04459",0,794,0
"04460",0,1417,0
"04461",0,2991,0
"04462",29,4597,630.846204046117
"04463",5,3207,155.908949173683
"04464",4,512,781.25
"04468",32,9199,347.86389824981
"04469",5,2510,199.203187250996
"04471",0,566,0
"04472",0,2042,0
"04473",28,8241,339.764591675767
"04474",3,3674,81.6548720740337
"04475",0,584,0
"04476",0,1018,0
"04478",0,310,0
"04479",0,1507,0
"04481",0,517,0
"04485",0,158,0
"04487",0,875,0
"04488",0,1360,0
"04489",0,343,0
"04490",0,228,0
"04491",0,166,0
"04492",0,91,0
"04493",0,1888,0
"04495",0,361,0
"04496",0,3985,0
"04497",0,326,0
"04530",71,10974,646.983779843266
"04535",0,760,0
"04537",13,1609,807.955251709136
"04538",34,1970,1725.8883248731
"04539",0,1384,0
"04541",0,48,0
"04543",37,2288,1617.13286713287
"04544",8,930,860.215053763441
"04547",3,1155,259.74025974026
"04548",0,934,0
"04551",0,717,0
"04553",8,1588,503.778337531486
"04554",7,659,1062.21547799697
"04555",0,1552,0
"04556",0,1257,0
"04558",0,142,0
"04562",0,2128,0
"04563",0,1477,0
"04564",0,527,0
"04568",0,484,0
"04570",0,0,0
"04571",0,620,0
"04572",12,5044,237.906423473434
"04573",0,435,0
"04574",0,1561,0
"04575",0,74,0
"04576",0,487,0
"04578",29,4577,633.602796591654
"04579",4,3145,127.186009538951
"04605",107,14311,747.676612396059
"04606",0,1346,0
"04607",0,1122,0
"04609",96,5527,1736.92780893794
"04611",0,414,0
"04612",0,572,0
"04613",0,123,0
"04614",23,2663,863.687570409313
"04616",0,677,0
"04617",0,781,0
"04619",15,3011,498.173364330787
"04622",3,921,325.732899022801
"04623",3,1011,296.73590504451
"04624",0,191,0
"04625",0,49,0
"04626",0,609,0
"04627",0,1640,0
"04628",0,565,0
"04630",0,1338,0
"04631",4,1300,307.692307692308
"04634",0,1946,0
"04635",0,10,0
"04640",11,2038,539.744847890088
"04642",0,108,0
"04643",0,954,0
"04645",0,27,0
"04646",0,67,0
"04648",0,723,0
"04649",0,1162,0
"04650",0,380,0
"04652",0,1584,0
"04653",0,573,0
"04654",11,3359,327.478416195296
"04655",0,1008,0
"04657",0,339,0
"04658",3,1479,202.839756592292
"04660",11,1054,1043.64326375712
"04662",13,443,2934.53724604966
"04664",0,1344,0
"04666",0,1299,0
"04667",3,1299,230.94688221709
"04668",3,1448,207.182320441989
"04669",0,123,0
"04671",0,596,0
"04673",0,152,0
"04674",0,377,0
"04675",3,143,2097.9020979021
"04676",0,1228,0
"04677",0,278,0
"04679",26,1496,1737.9679144385
"04680",0,1199,0
"04681",4,981,407.747196738022
"04683",0,93,0
"04684",0,1785,0
"04685",0,579,0
"04686",0,151,0
"04691",0,399,0
"04693",4,456,877.19298245614
"04694",7,2308,303.292894280763
"04730",39,9818,397.229578325525
"04732",0,1536,0
"04733",0,274,0
"04734",0,916,0
"04735",0,606,0
"04736",26,9248,281.141868512111
"04737",,,
"04739",0,705,0
"04740",0,1387,0
"04742",4,3299,121.248863291907
"04743",18,4483,401.516841400848
"04745",0,885,0
"04746",0,404,0
"04747",0,1392,0
"04750",0,2261,0
"04756",14,3186,439.422473320778
"04757",4,2655,150.659133709981
"04758",0,1246,0
"04760",0,640,0
"04761",0,484,0
"04762",0,533,0
"04763",0,751,0
"04764",0,30,0
"04765",4,1026,389.863547758285
"04766",0,387,0
"04768",0,378,0
"04769",63,9072,694.444444444444
"04772",0,804,0
"04773",0,579,0
"04774",4,614,651.465798045603
"04776",0,973,0
"04777",0,388,0
"04779",0,301,0
"04780",0,902,0
"04781",0,575,0
"04783",0,389,0
"04785",0,2013,0
"04786",0,1754,0
"04787",0,676,0
"04841",92,7172,1282.76631344116
"04843",55,4811,1143.21346913324
"04847",3,1729,173.510699826489
"04848",6,625,960
"04849",6,3714,161.550888529887
"04851",0,72,0
"04852",0,119,0
"04853",7,449,1559.02004454343
"04854",0,1428,0
"04855",3,437,686.49885583524
"04856",31,3373,919.063148532464
"04858",0,1264,0
"04859",0,702,0
"04860",3,1476,203.252032520325
"04861",14,2761,507.062658457081
"04862",12,4208,285.171102661597
"04863",8,932,858.369098712446
"04864",5,4775,104.712041884817
"04901",134,26951,497.198619717265
"04910",0,2344,0
"04911",3,1873,160.170848905499
"04912",0,813,0
"04915",76,8943,849.826680084983
"04917",0,2840,0
"04918",6,308,1948.05194805195
"04920",0,1655,0
"04921",0,1509,0
"04922",0,984,0
"04923",0,614,0
"04924",0,2423,0
"04925",0,54,0
"04926",0,371,0
"04927",3,3366,89.126559714795
"04928",0,1992,0
"04929",0,883,0
"04930",16,4088,391.389432485323
"04932",0,1289,0
"04936",0,205,0
"04937",13,6473,200.834234512591
"04938",57,9972,571.600481347774
"04939",0,861,0
"04940",0,0,0
"04941",0,1727,0
"04942",0,1124,0
"04943",6,1652,363.19612590799
"04944",0,55,0
"04945",6,1117,537.15308863026
"04947",23,1601,1436.6021236727
"04949",0,786,0
"04950",10,4675,213.903743315508
"04951",0,1082,0
"04952",0,1953,0
"04953",20,3226,619.962802231866
"04955",0,1403,0
"04956",0,791,0
"04957",4,4153,96.3159162051529
"04958",0,1896,0
"04961",0,791,0
"04963",15,7311,205.170291341814
"04964",4,130,3076.92307692308
"04965",5,2159,231.588698471515
"04966",0,1556,0
"04967",16,4042,395.843641761504
"04969",0,1154,0
"04970",20,1517,1318.391562294
"04971",0,1949,0
"04973",0,1374,0
"04974",10,2575,388.349514563107
"04975",0,29,0
"04976",45,9842,457.224141434668
"04978",0,862,0
"04979",0,849,0
"04981",0,2506,0
"04982",3,559,536.672629695885
"04983",0,1646,0
"04984",0,780,0
"04985",7,95,7368.42105263158
"04986",0,2120,0
"04987",0,1160,0
"04988",9,2079,432.900432900433
"04989",0,4146,0
"04992",0,85,0
"05001",43,9317,461.521949125255
"05009",,,
"05030",,,
"05031",4,97,4123.71134020619
"05032",6,2823,212.539851222104
"05033",13,2517,516.487882399682
"05034",3,218,1376.14678899083
"05035",0,654,0
"05036",0,1139,0
"05037",0,900,0
"05038",0,1304,0
"05039",0,1272,0
"05040",0,628,0
"05041",0,433,0
"05042",0,492,0
"05043",3,1018,294.695481335953
"05045",4,1997,200.300450676014
"05046",0,1133,0
"05048",5,2938,170.183798502383
"05050",0,138,0
"05051",0,1445,0
"05052",0,283,0
"05053",0,281,0
"05055",12,3264,367.647058823529
"05056",0,407,0
"05058",0,344,0
"05059",10,441,2267.57369614512
"05060",20,4177,478.812544888676
"05061",0,1562,0
"05062",0,463,0
"05065",0,1061,0
"05067",0,188,0
"05068",11,2997,367.033700367034
"05069",0,591,0
"05070",0,484,0
"05071",0,149,0
"05072",0,591,0
"05073",,,
"05075",0,941,0
"05076",0,327,0
"05077",0,1186,0
"05079",0,715,0
"05081",6,492,1219.51219512195
"05083",0,200,0
"05084",0,51,0
"05086",0,599,0
"05088",,,
"05089",10,3992,250.501002004008
"05091",37,3605,1026.35228848821
"05101",32,4324,740.055504162812
"05141",0,206,0
"05142",0,714,0
"05143",16,4113,389.010454655969
"05146",0,531,0
"05148",3,1223,245.298446443173
"05149",34,1885,1803.71352785146
"05150",0,701,0
"05151",0,1466,0
"05152",4,445,898.876404494382
"05153",0,588,0
"05154",0,575,0
"05155",11,770,1428.57142857143
"05156",37,9300,397.849462365591
"05158",0,1136,0
"05161",0,629,0
"05201",88,14147,622.040008482364
"05250",7,3625,193.103448275862
"05251",6,1115,538.116591928251
"05252",0,326,0
"05253",0,483,0
"05254",7,148,4729.72972972973
"05255",61,4091,1491.07797604498
"05257",3,2750,109.090909090909
"05260",0,593,0
"05261",0,2441,0
"05262",0,2241,0
"05301",130,16037,810.62542869614
"05340",4,781,512.163892445583
"05341",0,558,0
"05342",0,466,0
"05343",0,779,0
"05344",,,
"05345",0,2018,0
"05346",11,4942,222.581950627276
"05350",0,672,0
"05351",,,
"05352",0,897,0
"05353",0,1146,0
"05354",0,2392,0
"05355",0,719,0
"05356",16,482,3319.5020746888
"05358",0,139,0
"05359",0,585,0
"05360",0,287,0
"05361",0,1076,0
"05362",0,113,0
"05363",27,1917,1408.45070422535
"05401",324,30152,1074.55558503582
"05403",147,18919,776.996670014271
"05404",46,7320,628.415300546448
"05405",0,3469,0
"05408",16,9430,169.671261930011
"05439",3,1450,206.896551724138
"05440",0,1801,0
"05441",0,844,0
"05442",0,400,0
"05443",20,6947,287.894054987764
"05444",0,1373,0
"05445",5,3817,130.992926381975
"05446",53,15827,334.870790421432
"05447",0,86,0
"05448",0,936,0
"05450",11,5073,216.834220382417
"05452",98,22021,445.029744334953
"05454",4,5156,77.5795190069822
"05455",0,1307,0
"05456",3,1136,264.084507042254
"05457",0,1823,0
"05458",0,2133,0
"05459",0,2035,0
"05461",13,4645,279.870828848224
"05462",0,1850,0
"05463",0,450,0
"05464",10,3263,306.466441924609
"05465",10,5306,188.465887674331
"05468",23,13678,168.153238777599
"05471",4,656,609.756097560976
"05472",3,1777,168.823860438942
"05473",0,1351,0
"05474",3,1018,294.695481335953
"05476",7,3226,216.986980781153
"05477",21,4481,468.645391653649
"05478",78,15173,514.071047254992
"05481",0,0,0
"05482",44,7741,568.402015243509
"05483",0,1515,0
"05485",0,108,0
"05486",10,1641,609.38452163315
"05487",0,1504,0
"05488",11,7763,141.697797243334
"05489",3,3510,85.4700854700855
"05491",25,5919,422.368643351918
"05492",0,740,0
"05494",0,1657,0
"05495",90,10584,850.340136054422
"05602",168,11724,1432.95803480041
"05640",0,309,0
"05641",92,16326,563.518314345216
"05647",0,1155,0
"05648",0,429,0
"05649",3,390,769.230769230769
"05650",0,1095,0
"05651",0,1421,0
"05652",0,610,0
"05653",0,644,0
"05654",0,1122,0
"05655",3,2930,102.389078498294
"05656",5,3625,137.931034482759
"05658",0,1592,0
"05660",0,1566,0
"05661",38,6013,631.964077831365
"05663",13,6847,189.864174090843
"05664",0,46,0
"05666",,,
"05667",0,1939,0
"05669",0,891,0
"05670",,,
"05672",81,4447,1821.45266471779
"05673",32,2414,1325.60066280033
"05674",7,1688,414.691943127962
"05675",0,1192,0
"05676",38,4686,810.926163038839
"05677",3,2330,128.755364806867
"05678",0,251,0
"05679",0,3323,0
"05680",0,2104,0
"05681",0,373,0
"05682",0,1284,0
"05701",151,19722,765.642429773857
"05730",0,279,0
"05731",,,
"05732",4,984,406.50406504065
"05733",17,6035,281.69014084507
"05734",0,1228,0
"05735",6,3944,152.129817444219
"05736",0,528,0
"05737",0,951,0
"05738",0,1274,0
"05739",0,1291,0
"05742",0,599,0
"05743",12,3668,327.153762268266
"05744",0,540,0
"05746",,,
"05747",0,352,0
"05748",0,450,0
"05751",51,678,7522.12389380531
"05753",71,10500,676.190476190476
"05757",0,715,0
"05758",0,624,0
"05759",0,1526,0
"05760",0,873,0
"05761",0,817,0
"05762",0,350,0
"05763",4,2778,143.988480921526
"05764",11,3251,338.357428483544
"05765",0,1763,0
"05766",0,437,0
"05767",4,1120,357.142857142857
"05768",,,
"05769",0,1206,0
"05770",0,1061,0
"05772",0,679,0
"05773",3,2619,114.54753722795
"05774",0,1011,0
"05775",0,641,0
"05776",0,661,0
"05777",3,3245,92.4499229583975
"05778",3,762,393.700787401575
"05819",49,8980,545.6570155902
"05820",0,434,0
"05821",3,1181,254.022015241321
"05822",0,1289,0
"05824",0,1090,0
"05825",0,95,0
"05826",0,801,0
"05827",0,304,0
"05828",9,2025,444.444444444444
"05829",18,1889,952.885124404447
"05830",0,1170,0
"05832",7,1079,648.748841519926
"05833",0,138,0
"05836",0,1311,0
"05837",0,347,0
"05839",0,802,0
"05840",,,
"05841",0,377,0
"05842",0,462,0
"05843",16,2253,710.164225477142
"05845",0,1481,0
"05846",3,1173,255.754475703325
"05847",0,965,0
"05850",0,249,0
"05851",33,6212,531.229877656149
"05853",0,625,0
"05855",38,6819,557.26646135797
"05857",0,2724,0
"05858",0,417,0
"05859",0,1815,0
"05860",9,2686,335.070737155622
"05862",0,451,0
"05866",0,678,0
"05867",0,896,0
"05868",0,241,0
"05871",0,1335,0
"05872",0,830,0
"05873",0,624,0
"05874",0,580,0
"05875",0,490,0
"05901",0,17,0
"05902",0,174,0
"05903",0,776,0
"05904",0,192,0
"05905",0,880,0
"05906",0,1411,0
"05907",0,109,0
"06001",111,18410,602.933188484519
"06002",80,21128,378.644452858766
"06010",217,60039,361.431736038242
"06013",11,9678,113.659847075842
"06016",10,6769,147.732309055991
"06018",16,2982,536.552649228706
"06019",61,10172,599.68541093197
"06020",0,0,0
"06021",0,350,0
"06022",0,102,0
"06023",0,1632,0
"06024",0,260,0
"06026",17,5370,316.573556797021
"06027",3,1378,217.706821480406
"06029",40,16348,244.678248103744
"06031",0,1328,0
"06032",136,17901,759.734093067426
"06033",200,28738,695.942654325284
"06035",37,7977,463.83352137395
"06037",108,18828,573.613766730402
"06039",7,1678,417.163289630513
"06040",221,35553,621.60717801592
"06042",101,22148,456.023117211486
"06043",9,4902,183.59853121175
"06051",117,30618,382.128159905938
"06052",10,7852,127.356087620988
"06053",96,34142,281.178606994318
"06057",19,6209,306.007408600419
"06058",5,1637,305.43677458766
"06059",0,0,0
"06060",0,2792,0
"06061",0,296,0
"06062",98,17605,556.660039761431
"06063",3,3199,93.7793060331354
"06065",0,753,0
"06066",132,29300,450.511945392491
"06067",141,20147,699.856057973892
"06068",6,1845,325.20325203252
"06069",7,2394,292.397660818713
"06070",97,15277,634.941415199319
"06071",18,11019,163.354206370814
"06072",,,
"06073",28,5756,486.448922863099
"06074",121,25962,466.065788460057
"06076",23,12547,183.310751574081
"06078",25,12299,203.268558419384
"06079",,,
"06080",,,
"06081",3,1810,165.745856353591
"06082",157,43952,357.207863123407
"06084",25,14685,170.241743275451
"06085",32,7204,444.197667962243
"06088",42,4733,887.386435664483
"06089",0,3034,0
"06090",0,658,0
"06091",0,101,0
"06092",3,4958,60.5082694634933
"06093",0,3431,0
"06095",103,28829,357.279128655174
"06096",53,12732,416.273955387999
"06098",36,11895,302.64817150063
"06103",120,1883,6372.80934678704
"06105",102,19892,512.76895234265
"06106",223,38012,586.656845206777
"06107",138,20017,689.413998101614
"06108",100,23996,416.736122687114
"06109",110,26068,421.973300598435
"06110",92,12560,732.484076433121
"06111",176,30114,584.445772730292
"06112",49,19991,245.110299634836
"06114",109,27823,391.762211120296
"06117",57,16593,343.518351111915
"06118",62,26073,237.793886395888
"06119",66,14733,447.973936061902
"06120",70,14192,493.235625704622
"06226",74,19429,380.873951309898
"06231",3,3548,84.554678692221
"06232",3,3178,94.3989930774072
"06234",26,8311,312.838406930574
"06235",0,2538,0
"06237",8,5428,147.383935151069
"06238",19,12408,153.127014829142
"06239",24,11356,211.342021838676
"06241",22,6155,357.432981316003
"06242",0,1204,0
"06243",0,218,0
"06247",3,2514,119.331742243437
"06248",19,5958,318.898959382343
"06249",8,7175,111.498257839721
"06250",11,5169,212.807119365448
"06254",0,1837,0
"06255",6,4335,138.40830449827
"06256",21,2235,939.597315436242
"06258",,,
"06259",9,4469,201.387334974267
"06260",61,9359,651.779036221819
"06262",0,780,0
"06263",0,306,0
"06264",0,137,0
"06266",0,448,0
"06268",62,10598,585.016040762408
"06269",0,9573,0
"06277",10,4145,241.254523522316
"06278",8,4396,181.983621474067
"06279",7,5876,119.128658951668
"06280",3,3002,99.9333777481679
"06281",13,7077,183.693655503745
"06282",0,876,0
"06320",177,27040,654.585798816568
"06330",3,3402,88.1834215167548
"06331",5,5080,98.4251968503937
"06332",5,324,1543.20987654321
"06333",33,7021,470.018515880929
"06334",0,2509,0
"06335",18,5954,302.317769566678
"06336",0,159,0
"06338",,,
"06339",25,8729,286.401649673502
"06340",165,30486,541.232040936823
"06350",0,62,0
"06351",53,15880,333.75314861461
"06353",0,176,0
"06354",8,5614,142.500890630566
"06355",142,12497,1136.27270544931
"06357",58,11597,500.129343795809
"06359",18,5286,340.522133938706
"06360",163,36549,445.976634107636
"06365",12,4644,258.397932816537
"06370",7,7195,97.2897845726199
"06371",49,9642,508.193320887783
"06373",0,246,0
"06374",37,8137,454.713039203638
"06375",3,3615,82.9875518672199
"06376",0,154,0
"06377",3,3073,97.624471200781
