"ZCTA","Post.Office.Name","State","mortality_allcausemortalityrate_pop"
"84401","Ogden","UT",0.00776270935058594
"84403","Ogden","UT",0.007791943359375
"84404","Ogden","UT",0.0078517431640625
"84405","Ogden","UT",0.00767832092285156
"84414","Ogden","UT",0.00803597473144531
"84501","Price","UT",0.00928699340820312
"84511","Blanding","UT",0.00651238647460937
"84512","Bluff","UT",0.0091093798828125
"84513","Castle Dale","UT",0.00843947387695313
"84515","Cisco","UT",0.00635113830566406
"84516","Clawson","UT",0.00850276184082031
"84518","Cleveland","UT",0.00849126953125
"84520","East Carbon","UT",0.00943795593261719
"84521","Elmo","UT",0.00824463623046875
"84522","Emery","UT",0.00846234802246094
"84523","Ferron","UT",0.00864899719238281
"84525","Green River","UT",0.00580337036132812
"84526","Helper","UT",0.00950049072265625
"84528","Huntington","UT",0.00780847473144531
"84529","Kenilworth","UT",0.009787578125
"84530","La Sal","UT",0.00556496398925781
"84532","Moab","UT",0.00678547058105469
"84533","Lake Powell","UT",0.00703776245117188
"84534","Aneth","UT",0.00935524597167969
"84535","Monticello","UT",0.00532029174804687
"84537","Orangeville","UT",0.00873881958007812
"84539","Sunnyside","UT",0.00943795593261719
"84540","Thompson","UT",0.00585827819824219
"84542","Wellington","UT",0.00949505554199219
"84601","Provo","UT",0.00618234069824219
"84604","Provo","UT",0.00673819091796875
"84606","Provo","UT",0.00650326599121094
"84620","Aurora","UT",0.00800072143554688
"84050","Morgan","UT",0.00655371704101562
"84051","Mountain Home","UT",0.00801781860351563
"84052","Myton","UT",0.0073263916015625
"84053","Neola","UT",0.00818306945800781
"84054","North Salt Lake","UT",0.00631381530761719
"84055","Oakley","UT",0.00490426513671875
"84056","Hill AFB","UT",0.00618187133789062
"84057","Orem","UT",0.0064350634765625
"84058","Orem","UT",0.00647951477050781
"84060","Park City","UT",0.00407709747314453
"84061","Peoa","UT",0.00487305725097656
"84062","Pleasant Grove","UT",0.00684560852050781
"84063","Randlett","UT",0.0100039324951172
"84064","Randolph","UT",0.00566611694335937
"84065","Riverton","UT",0.007219443359375
"84066","Roosevelt","UT",0.00779759704589844
"84067","Roy","UT",0.00777069885253906
"84069","Rush Valley","UT",0.00755959167480469
"84070","Sandy","UT",0.00702359741210937
"84071","Stockton","UT",0.00761632629394531
"84072","Tabiona","UT",0.00781136962890625
"84073","Talmage","UT",0.00801781860351563
"84074","Tooele","UT",0.00746615539550781
"84075","Syracuse","UT",0.00676673095703125
"84076","Tridell","UT",0.0090722705078125
"84078","Vernal","UT",0.00751355529785156
"84080","Vernon","UT",0.00755759704589844
"84081","West Jordan","UT",0.0069652783203125
"84082","Wallsburg","UT",0.00597662231445313
"84083","Wendover","UT",0.006692294921875
"84084","West Jordan","UT",0.00683342102050781
"84085","Whiterocks","UT",0.0090722705078125
"84086","Woodruff","UT",0.00575042724609375
"84087","Woods Cross","UT",0.00659927490234375
"84088","West Jordan","UT",0.00696767517089844
"84092","Sandy","UT",0.00715821533203125
"84093","Sandy","UT",0.007207080078125
"84094","Sandy","UT",0.00710346984863281
"84095","South Jordan","UT",0.00716843811035156
"84096","Herriman","UT",0.00714267150878906
"84097","Orem","UT",0.0067675244140625
"84098","Park City","UT",0.0046797216796875
"84101","Salt Lake City","UT",0.00680178588867188
"84102","Salt Lake City","UT",0.00694451782226563
"84103","Salt Lake City","UT",0.00705864990234375
"84104","Salt Lake City","UT",0.00636924682617188
"84105","Salt Lake City","UT",0.00712921936035156
"84106","Salt Lake City","UT",0.00709799072265625
"84107","Salt Lake City","UT",0.00700979614257813
"84108","Salt Lake City","UT",0.00705088562011719
"84109","Salt Lake City","UT",0.00720289794921875
"84111","Salt Lake City","UT",0.0068741357421875
"84112","Salt Lake City","UT",0.00669764099121094
"84113","Salt Lake City","UT",0.00668839904785156
"84115","Salt Lake City","UT",0.00670539367675781
"84116","Salt Lake City","UT",0.00639123962402344
"84117","Salt Lake City","UT",0.00716801330566406
"84118","Salt Lake City","UT",0.00674179138183594
"84119","West Valley City","UT",0.00653501953125
"84120","West Valley City","UT",0.0065608154296875
"84121","Salt Lake City","UT",0.00710078002929687
"84123","Salt Lake City","UT",0.00688565368652344
"84124","Salt Lake City","UT",0.00717728820800781
"84128","West Valley City","UT",0.00668370849609375
"84144","ZCTA 84144","UT",0
"84180","Salt Lake City","UT",0
"84301","Bear River City","UT",0.00765780212402344
"84302","Brigham City","UT",0.00744394653320312
"84304","Cache Junction","UT",0.00611999267578125
"84305","Clarkston","UT",0.00612979553222656
"84306","Collinston","UT",0.00762011596679688
"84307","Corinne","UT",0.00749254150390625
"84308","Cornish","UT",0.00587783630371094
"84309","Deweyville","UT",0.00761712219238281
"84310","Eden","UT",0.00819180053710938
"84311","Fielding","UT",0.00765861022949219
"84312","Garland","UT",0.00739128112792969
"84313","Grouse Creek","UT",0.00769519226074219
"84314","Honeyville","UT",0.00747629150390625
"84315","Hooper","UT",0.00801999572753906
"84316","Howell","UT",0.0076059130859375
"84317","Huntsville","UT",0.00832997741699219
"84318","Hyde Park","UT",0.00588138610839844
"84319","Hyrum","UT",0.00589298095703125
"84320","Lewiston","UT",0.00596727600097656
"84321","Logan","UT",0.00578646789550781
"84324","Mantua","UT",0.00724276184082031
"84325","Mendon","UT",0.00604019470214844
"84326","Millville","UT",0.00603525085449219
"84327","Newton","UT",0.00611999267578125
"84328","Paradise","UT",0.00612983703613281
"84329","Park Valley","UT",0.00769519226074219
"84330","Plymouth","UT",0.00760209045410156
"84331","Portage","UT",0.00760209045410156
"84332","Providence","UT",0.00596377685546875
"84333","Richmond","UT",0.00601041442871094
"84334","Riverside","UT",0.00767601257324219
"84335","Smithfield","UT",0.00601600646972656
"84336","Snowville","UT",0.00769233215332031
"84337","Tremonton","UT",0.00729759643554688
"84338","Trenton","UT",0.00594906799316406
"84339","Wellsville","UT",0.00592222717285156
"84340","Willard","UT",0.00756398559570313
"84341","Logan","UT",0.00583637329101563
"84747","Loa","UT",0.00720823974609375
"84749","Lyman","UT",0.00720846862792969
"84750","Marysvale","UT",0.00683023864746094
"84751","Milford","UT",0.0087504833984375
"84752","Minersville","UT",0.0101316162109375
"84753","Modena","UT",0.00758407104492187
"84754","Monroe","UT",0.00779778076171875
"84755","Mount Carmel","UT",0.00712861633300781
"84756","Newcastle","UT",0.0074130419921875
"84757","New Harmony","UT",0.00604427368164063
"84758","Orderville","UT",0.00708278076171875
"84759","Panguitch","UT",0.00632356811523437
"84760","Paragonah","UT",0.00736634399414062
"84761","Parowan","UT",0.00756788757324219
"84762","Duck Creek Village","UT",0.00718271545410156
"84763","Rockville","UT",0.00584078796386719
"84764","Bryce","UT",0.00635441772460938
"84765","Santa Clara","UT",0.00589948547363281
"84766","Sevier","UT",0.00782374572753906
"84767","Springdale","UT",0.00584289367675781
"84770","Saint George","UT",0.00560506408691406
"84772","Summit","UT",0.00752207214355469
"84773","Teasdale","UT",0.00695777160644531
"84774","Toquerville","UT",0.00595461975097656
"84775","Torrey","UT",0.006949638671875
"84776","Tropic","UT",0.00635441772460938
"84779","Virgin","UT",0.00582526062011719
"84780","Washington","UT",0.00576787963867187
"84781","Pine Valley","UT",0.0059316796875
"84782","Veyo","UT",0.00591606567382813
"84783","Dammeron Valley","UT",0.00590697509765625
"84784","Hildale","UT",0.00600174743652344
"84790","Saint George","UT",0.00572107482910156
"84726","Escalante","UT",0.00653383850097656
"84728","Garrison","UT",0.0058
"84729","Glendale","UT",0.00707839599609375
"84730","Glenwood","UT",0.00806566345214844
"84731","Greenville","UT",0.00890787780761719
"84732","Greenwich","UT",0.00683023864746094
"84733","Gunlock","UT",0.00590695556640625
"84734","Hanksville","UT",0.00695777160644531
"84735","Hatch","UT",0.00651548950195313
"84736","Henrieville","UT",0.00635441772460938
"84737","Hurricane","UT",0.00576000122070312
"84738","Ivins","UT",0.00591271545410156
"84739","Joseph","UT",0.00782374572753906
"84740","Junction","UT",0.00645814758300781
"84741","Kanab","UT",0.00682954284667969
"84742","Kanarraville","UT",0.00761996704101562
"84743","Kingston","UT",0.00683023864746094
"84744","Koosharem","UT",0.00723507263183594
"84745","La Verkin","UT",0.00574941589355469
"84746","Leeds","UT",0.00597584655761719
"84034","Ibapah","UT",0.00669444702148438
"84651","Payson","UT",0.00683959594726562
"84652","Redmond","UT",0.00737044372558594
"84653","Salem","UT",0.00692087951660156
"84654","Salina","UT",0.00781689758300781
"84655","Santaquin","UT",0.00676897888183594
"84656","Scipio","UT",0.00661711303710937
"84657","Sigurd","UT",0.0072836083984375
"84660","Spanish Fork","UT",0.00676300170898437
"84662","Spring City","UT",0.0067359326171875
"84663","Springville","UT",0.00667451599121094
"84664","Mapleton","UT",0.00680449035644531
"84665","Sterling","UT",0.0065831298828125
"84667","Wales","UT",0.00660437927246094
"84701","Richfield","UT",0.00774421630859375
"84710","Alton","UT",0.00719932678222656
"84711","Annabella","UT",0.00806566345214844
"84712","Antimony","UT",0.00648224975585937
"84713","Beaver","UT",0.0100304681396484
"84714","Beryl","UT",0.00746832702636719
"84715","Bicknell","UT",0.00695777160644531
"84716","Boulder","UT",0.00653383850097656
"84718","Cannonville","UT",0.00635441772460938
"84719","Brian Head","UT",0.00759535278320313
"84720","Cedar City","UT",0.00740511596679687
"84721","Cedar City","UT",0.00716967712402344
"84722","Central","UT",0.00593002319335937
"84723","Circleville","UT",0.00653343200683594
"84724","Elsinore","UT",0.00707866088867188
"84725","Enterprise","UT",0.00592373718261719
"84621","Axtell","UT",0.00431104705810547
"84622","Centerfield","UT",0.00560448120117187
"84623","Chester","UT",0.00660730224609375
"84624","Delta","UT",0.00572869323730469
"84626","Elberta","UT",0.0068221533203125
"84627","Ephraim","UT",0.00620555969238281
"84628","Eureka","UT",0.00609541259765625
"84629","Fairview","UT",0.0067733203125
"84630","Fayette","UT",0.00431104705810547
"84631","Fillmore","UT",0.00546753540039063
"84632","Fountain Green","UT",0.00660437927246094
"84633","Goshen","UT",0.00674602661132812
"84634","Gunnison","UT",0.00511567810058594
"84635","Hinckley","UT",0.00548385437011719
"84636","Holden","UT",0.00661330017089844
"84637","Kanosh","UT",0.00618734252929687
"84638","Leamington","UT",0.00590950622558594
"84639","Levan","UT",0.00676963317871094
"84640","Lynndyl","UT",0.00590950622558594
"84642","Manti","UT",0.00684093627929688
"84643","Mayfield","UT",0.00656774963378906
"84645","Mona","UT",0.00731952514648438
"84646","Moroni","UT",0.00468165161132812
"84647","Mount Pleasant","UT",0.00664890014648438
"84648","Nephi","UT",0.00686919982910156
"84649","Oak City","UT",0.00590950622558594
"84536","Monument Valley","UT",0.00965610900878906
"84531","Mexican Hat","UT",0.00944738952636719
"84001","Altamont","UT",0.00766176208496094
"84002","Altonah","UT",0.00799882690429688
"84003","American Fork","UT",0.00687962890625
"84004","Alpine","UT",0.00690575012207031
"84005","Eagle Mountain","UT",0.00676689392089844
"84006","Bingham Canyon","UT",0.0072528857421875
"84007","Bluebell","UT",0.0077704248046875
"84010","Bountiful","UT",0.00674520874023437
"84013","Cedar Valley","UT",0.00715359375
"84014","Centerville","UT",0.00677448974609375
"84015","Clearfield","UT",0.00652633056640625
"84017","Coalville","UT",0.00454977935791016
"84018","Croydon","UT",0.00657828735351563
"84020","Draper","UT",0.00711385559082031
"84021","Duchesne","UT",0.00775001220703125
"84022","Dugway","UT",0.00681141052246094
"84023","Dutch John","UT",0.00800053894042969
"84024","Echo","UT",0.00463258117675781
"84025","Farmington","UT",0.00677168762207031
"84026","Fort Duchesne","UT",0.0114120935058594
"84027","Fruitland","UT",0.00781136962890625
"84028","Garden City","UT",0.00468965515136719
"84029","Grantsville","UT",0.00750249877929688
"84031","Hanna","UT",0.00781136962890625
"84032","Heber City","UT",0.005555302734375
"84033","Henefer","UT",0.00512431396484375
"84035","Jensen","UT",0.00812998718261719
"84036","Kamas","UT",0.00441563232421875
"84037","Kaysville","UT",0.00683269897460937
"84038","Laketown","UT",0.00468965515136719
"84039","Lapoint","UT",0.00885670288085937
"84040","Layton","UT",0.00651751159667969
"84041","Layton","UT",0.00640288757324219
"84042","Lindon","UT",0.00676706970214844
"84043","Lehi","UT",0.00684187683105469
"84044","Magna","UT",0.00680852111816406
"84045","Saratoga Springs","UT",0.006825087890625
"84046","Manila","UT",0.00800053894042969
"84047","Midvale","UT",0.00682322814941406
"84049","Midway","UT",0.006247724609375
"05440","Alburgh","VT",0.00760535827636719
"05441","Bakersfield","VT",0.00780372009277344
"05442","Belvidere Center","VT",0.00645215454101563
"05443","Bristol","VT",0.00616514892578125
"05444","Cambridge","VT",0.00739694396972656
"05445","Charlotte","VT",0.0062075390625
"05446","Colchester","VT",0.0060728125
"05447","East Berkshire","VT",0.00777793701171875
"05448","East Fairfield","VT",0.00803185363769531
"05450","Enosburg Falls","VT",0.0077585595703125
"05452","Essex","VT",0.00600435119628906
"05454","Fairfax","VT",0.00798697570800781
"05455","Fairfield","VT",0.00801122741699219
"05456","Ferrisburgh","VT",0.00624711120605469
"05457","Franklin","VT",0.00795984375
"05458","Grand Isle","VT",0.00714948120117188
"05459","Highgate Center","VT",0.00792812561035156
"05461","Hinesburg","VT",0.00606184387207031
"05462","Huntington","VT",0.00616999084472656
"05463","Isle la Motte","VT",0.00760347290039062
"05464","Jeffersonville","VT",0.00679989135742187
"05465","Jericho","VT",0.00615565551757812
"05468","Milton","VT",0.00643568725585938
"05471","Montgomery","VT",0.00776436889648438
"05472","New Haven","VT",0.00623934387207031
"05473","North Ferrisburgh","VT",0.00624938903808594
"05474","North Hero","VT",0.00726330627441406
"05476","Richford","VT",0.00784520874023437
"05477","Jonesville","VT",0.00610327453613281
"05478","Saint Albans","VT",0.00762927490234375
"05481","Saint Albans Bay","VT",0
"05482","Shelburne","VT",0.00600324035644531
"05483","Sheldon","VT",0.00798789855957031
"05485","Sheldon Springs","VT",0.00798361083984375
"05486","South Hero","VT",0.00735980346679688
"05487","Starksboro","VT",0.0060428271484375
"05488","Highgate Springs","VT",0.00759681274414062
"05489","Underhill","VT",0.00609989929199219
"05491","Vergennes","VT",0.00623893432617187
"05492","Waterville","VT",0.00645215454101563
"05494","Westford","VT",0.00611768676757812
"05495","Williston","VT",0.00599535888671875
"05602","Montpelier","VT",0.00658084289550781
"05640","Adamant","VT",0.00647862182617188
"05641","Barre","VT",0.00663729797363281
"05647","Cabot","VT",0.0064901416015625
"05648","Calais","VT",0.00649718688964844
"05649","East Barre","VT",0.0068641064453125
"05650","East Calais","VT",0.00649181213378906
"05651","East Montpelier","VT",0.00660523498535156
"05652","Eden","VT",0.00667959350585938
"05653","Eden Mills","VT",0.00667959350585938
"05654","Graniteville","VT",0.00657328247070312
"05655","Hyde Park","VT",0.00662390563964844
"05656","Johnson","VT",0.00652751892089844
"05657","Lake Elmore","VT",0.00671689208984375
"05658","Marshfield","VT",0.00669564514160156
"05660","Moretown","VT",0.00660786193847656
"05661","Morrisville","VT",0.00646106384277344
"05663","Northfield","VT",0.00664517395019531
"05664","Northfield Falls","VT",0.0066911962890625
"05667","Plainfield","VT",0.00651878723144531
"05669","Roxbury","VT",0.0067399267578125
"05672","Moscow","VT",0.00643223937988281
"05673","Waitsfield","VT",0.00666453918457031
"05674","Warren","VT",0.00686222778320313
"05675","Washington","VT",0.00628122619628906
"05676","Waterbury","VT",0.00665179382324219
"05677","Waterbury Center","VT",0.00657758605957031
"05678","Websterville","VT",0.00649012512207031
"05679","Williamstown","VT",0.0070434326171875
"05680","Wolcott","VT",0.00672026428222656
"05681","Woodbury","VT",0.00666684631347656
"05682","Worcester","VT",0.00676463623046875
"05701","Rutland","VT",0.00752992858886719
"05730","Belmont","VT",0.0079570263671875
"05732","Bomoseen","VT",0.00780332946777344
"05733","Brandon","VT",0.00738571899414063
"05734","Bridport","VT",0.005802666015625
"05735","Castleton","VT",0.00770216064453125
"05736","Center Rutland","VT",0.00798475952148438
"05737","Chittenden","VT",0.00778762145996094
"05738","Cuttingsville","VT",0.007677587890625
